Feature,Type,Importance,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person2_profession=low & person3_gender=male,Interaction,0.0002099925361762423,Synergy (+),POS,person2_profession=low,person3_gender=male,0.00026269261331584405
person2_profession=low & person3_color=black,Interaction,0.00020636774363209863,Interference (-),NEG,person2_profession=low,person3_color=black,0.00025815813678878443
person2_profession=high & person2_gender=female,Interaction,0.00020288393242228609,Interference (-),NEG,person2_profession=high,person2_gender=female,0.000253800022506872
quantity_level=1vs10 & person3_profession=high,Interaction,0.00019296720409415027,Synergy (+),POS,quantity_level=1vs10,person3_profession=high,0.0002413945754967226
person2_profession=high & person3_gender=male,Interaction,0.0001913355112360295,Synergy (+),POS,person2_profession=high,person3_gender=male,0.0002393533902773165
quantity_level=1vs5 & person1_gender=female,Interaction,0.00019054874339701096,Synergy (+),POS,quantity_level=1vs5,person1_gender=female,0.00023836917386911436
person2_profession=low & person3_gender=female,Interaction,0.00018311176047619275,Synergy (+),POS,person2_profession=low,person3_gender=female,0.00022906579330983875
quantity_level=1vs10 & person2_profession=low,Interaction,0.000180646561467603,Interference (-),NEG,quantity_level=1vs10,person2_profession=low,0.00022598192384618048
person1_gender=female & person3_profession=low,Interaction,0.00018059370989883101,Interference (-),NEG,person1_gender=female,person3_profession=low,0.00022591580855955474
quantity_level=1vs2 & person1_gender=female,Interaction,0.00017756567577832693,Synergy (+),POS,quantity_level=1vs2,person1_gender=female,0.0002221278539455052
quantity_level=1vs10 & person2_profession=high,Interaction,0.0001723460537100922,Interference (-),NEG,quantity_level=1vs10,person2_profession=high,0.00021559830681686418
quantity_level=1vs2 & person1_gender=male,Interaction,0.000171916599387215,Synergy (+),POS,quantity_level=1vs2,person1_gender=male,0.0002150610759208017
person2_gender=female & person3_profession=low,Interaction,0.0001711918902730107,Synergy (+),POS,person2_gender=female,person3_profession=low,0.00021415449259850513
person2_gender=female & person3_profession=high,Interaction,0.00016830011164478668,Interference (-),NEG,person2_gender=female,person3_profession=high,0.00021053698838234804
person2_profession=high & person3_color=black,Interaction,0.00016760496889871665,Interference (-),NEG,person2_profession=high,person3_color=black,0.00020966739145324848
person2_gender=male & person3_profession=high,Interaction,0.00016394899942322546,Synergy (+),POS,person2_gender=male,person3_profession=high,0.00020509391378014825
person2_profession=low & person2_gender=male,Interaction,0.00015895844952233413,Interference (-),NEG,person2_profession=low,person2_gender=male,0.00019885092715205214
quantity_level=1vs1 & person3_profession=low,Interaction,0.00015313382819982452,Synergy (+),POS,quantity_level=1vs1,person3_profession=low,0.00019156454914716405
person2_gender=male & person3_profession=low,Interaction,0.00014953943929417525,Synergy (+),POS,person2_gender=male,person3_profession=low,0.0001870681064064277
quantity_level=1vs5 & person3_profession=low,Interaction,0.000140283849290091,Interference (-),NEG,quantity_level=1vs5,person3_profession=low,0.00017548971809689133
quantity_level=1vs5 & person3_profession=high,Interaction,0.0001397071287431788,Interference (-),NEG,quantity_level=1vs5,person3_profession=high,0.0001747682627995747
person1_profession=high & person2_profession=low,Interaction,0.00013858007307030777,Synergy (+),POS,person1_profession=high,person2_profession=low,0.00017335835935514723
quantity_level=1vs1 & person3_profession=high,Interaction,0.00013171294907927576,Synergy (+),POS,quantity_level=1vs1,person3_profession=high,0.00016476785047318338
quantity_level=1vs2 & quantity_level=1vs5,Interaction,0.00012562506010291898,Interference (-),NEG,quantity_level=1vs2,quantity_level=1vs5,0.00015715213472491664
quantity_level=1vs1 & person2_profession=high,Interaction,0.00010097012681913499,Synergy (+),POS,quantity_level=1vs1,person2_profession=high,0.00012630975826059666
quantity_level=1vs5 & person2_profession=low,Interaction,9.096303469753837e-05,Interference (-),NEG,quantity_level=1vs5,person2_profession=low,0.0001137912696086556
quantity_level=1vs10 & quantity_level=1vs5,Interaction,8.707985791905361e-05,Interference (-),NEG,quantity_level=1vs10,quantity_level=1vs5,0.00010893356430882804
person1_gender=female & person2_profession=high,Interaction,8.372315755391738e-05,Synergy (+),POS,person1_gender=female,person2_profession=high,0.00010473446082118872
person1_gender=male & person2_profession=high,Interaction,8.070567885150393e-05,Synergy (+),POS,person1_gender=male,person2_profession=high,0.00010095971063055995
quantity_level=1vs1 & quantity_level=1vs10,Interaction,8.053850589012826e-05,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs10,0.00010075058366395829
quantity_level=1vs1 & quantity_level=1vs2,Interaction,7.665279756117383e-05,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs2,9.588971149153266e-05
quantity_level=1vs5 & person2_profession=high,Interaction,7.160034519081154e-05,Interference (-),NEG,quantity_level=1vs5,person2_profession=high,8.956928724697582e-05
person1_gender=female & person2_profession=low,Interaction,6.537361641892873e-05,Synergy (+),POS,person1_gender=female,person2_profession=low,8.177988823651752e-05
person1_gender=male & person2_profession=low,Interaction,6.491131247242988e-05,Interference (-),NEG,person1_gender=male,person2_profession=low,8.120156372049717e-05
quantity_level=1vs1 & person2_profession=low,Interaction,5.85159186121602e-05,Synergy (+),POS,quantity_level=1vs1,person2_profession=low,7.320117114974247e-05
