Feature,Type,Importance,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
quantity_level=1vs5 & person3_color=white,Interaction,0.005106385022147633,Synergy (+),POS,quantity_level=1vs5,person3_color=white,0.000397708976678716
person3_color=white & person3_profession=low,Interaction,0.004918877808660373,Synergy (+),POS,person3_color=white,person3_profession=low,0.00038310504421525056
quantity_level=1vs2 & quantity_level=1vs5,Interaction,0.0046917091648408,Synergy (+),POS,quantity_level=1vs2,quantity_level=1vs5,0.00036541209539233234
person1_profession=low & person2_color=white,Interaction,0.0046448021895960055,Synergy (+),POS,person1_profession=low,person2_color=white,0.00036175876235089726
person1_gender=male & person2_color=white,Interaction,0.0045692896350615865,Synergy (+),POS,person1_gender=male,person2_color=white,0.0003558774939663114
person1_profession=low & person1_gender=male,Interaction,0.004281966011469409,Interference (-),NEG,person1_profession=low,person1_gender=male,0.0003334993959931183
person1_gender=male & person3_gender=male,Interaction,0.004117803654586125,Interference (-),NEG,person1_gender=male,person3_gender=male,0.00032071366936223494
person2_profession=low & person3_gender=male,Interaction,0.004046241548102169,Synergy (+),POS,person2_profession=low,person3_gender=male,0.00031514008021545775
person1_gender=male & person3_profession=low,Interaction,0.00369633527456256,Synergy (+),POS,person1_gender=male,person3_profession=low,0.00028788775486605184
person1_gender=male & person2_profession=low,Interaction,0.0036609445968958008,Synergy (+),POS,person1_gender=male,person2_profession=low,0.00028513136455514393
person1_color=white & person3_color=white,Interaction,0.0035100197302746993,Interference (-),NEG,person1_color=white,person3_color=white,0.000273376635133271
person2_color=white & person3_gender=male,Interaction,0.0033803184471234,Synergy (+),POS,person2_color=white,person3_gender=male,0.00026327489694230225
person1_profession=low & person3_gender=male,Interaction,0.0031183719491697606,Interference (-),NEG,person1_profession=low,person3_gender=male,0.0002428732873508069
person2_profession=low & person3_color=white,Interaction,0.0027747815182493896,Interference (-),NEG,person2_profession=low,person3_color=white,0.00021611286915177572
person1_profession=low & person3_color=white,Interaction,0.0027701839477128204,Synergy (+),POS,person1_profession=low,person3_color=white,0.00021575478900987953
person2_profession=low & person3_profession=low,Interaction,0.0026638879338899135,Interference (-),NEG,person2_profession=low,person3_profession=low,0.0002074759618749928
person2_color=white & person3_profession=low,Interaction,0.0026049233835060653,Synergy (+),POS,person2_color=white,person3_profession=low,0.0002028835288931927
person1_gender=male & person3_color=white,Interaction,0.0023120245483323346,Interference (-),NEG,person1_gender=male,person3_color=white,0.00018007120755390992
person1_color=white & person3_profession=low,Interaction,0.002298073610520707,Interference (-),NEG,person1_color=white,person3_profession=low,0.0001789846437369032
person1_profession=low & person2_profession=low,Interaction,0.0022812870080176945,Interference (-),NEG,person1_profession=low,person2_profession=low,0.00017767722518651397
person1_color=white & person1_gender=male,Interaction,0.002254705159801951,Interference (-),NEG,person1_color=white,person1_gender=male,0.00017560690741645556
person2_color=white & person2_profession=low,Interaction,0.002251125806636442,Synergy (+),POS,person2_color=white,person2_profession=low,0.00017532813077144113
person3_profession=low & person3_gender=male,Interaction,0.0021661505808013974,Synergy (+),POS,person3_profession=low,person3_gender=male,0.0001687098656066877
person1_color=white & person2_gender=male,Interaction,0.0021440941631335675,Synergy (+),POS,person1_color=white,person2_gender=male,0.0001669920093812318
person2_color=white & person2_gender=male,Interaction,0.002027287580585252,Interference (-),NEG,person2_color=white,person2_gender=male,0.0001578945703488945
person2_gender=male & person3_color=white,Interaction,0.0019207478335035823,Interference (-),NEG,person2_gender=male,person3_color=white,0.00014959676013605642
person2_gender=male & person3_gender=male,Interaction,0.0018317167260040457,Synergy (+),POS,person2_gender=male,person3_gender=male,0.00014266260407405984
person1_profession=low & person2_gender=male,Interaction,0.001736585853066765,Synergy (+),POS,person1_profession=low,person2_gender=male,0.00013525336995592305
person2_gender=male & person3_profession=low,Interaction,0.0017294303110244823,Interference (-),NEG,person2_gender=male,person3_profession=low,0.00013469606311539405
person1_gender=male & person2_gender=male,Interaction,0.0014709260649829277,Synergy (+),POS,person1_gender=male,person2_gender=male,0.00011456255208667606
person1_color=white & person2_color=white,Interaction,0.0013313048213440778,Interference (-),NEG,person1_color=white,person2_color=white,0.00010368820131027054
person1_color=white & person1_profession=low,Interaction,0.0009974585470185749,Synergy (+),POS,person1_color=white,person1_profession=low,7.76867032731805e-05
person1_color=white & person3_gender=male,Interaction,0.0009509754344509026,Interference (-),NEG,person1_color=white,person3_gender=male,7.40663826252174e-05
person2_color=white & person3_color=white,Interaction,0.0008302663539055426,Interference (-),NEG,person2_color=white,person3_color=white,6.466499892788448e-05
person1_color=white & person2_profession=low,Interaction,0.0007948877479717353,Interference (-),NEG,person1_color=white,person2_profession=low,6.190954881959312e-05
